region,input,output,tambon_input,district_input,province_input,postcode_input,tambon_output,district_output,province_output,postcode_output,check
ภาคตะวันออกเฉียงเหนือ,บัวเงิน น้ำพอง ขอนแก่น 40140,"['O', 'LOC', 'LOC', 'POST']",บัวเงิน,น้ำพอง,ขอนแก่น,40140,O,LOC,LOC,POST,False
ภาคตะวันออกเฉียงเหนือ,ทรายมูล น้ำพอง ขอนแก่น 40140,"['O', 'LOC', 'LOC', 'POST']",ทรายมูล,น้ำพอง,ขอนแก่น,40140,O,LOC,LOC,POST,False
ภาคตะวันออกเฉียงเหนือ,ท่ากระเสริม น้ำพอง ขอนแก่น 40140,"['LOC', 'LOC', 'LOC', 'POST']",ท่ากระเสริม,น้ำพอง,ขอนแก่น,40140,LOC,LOC,LOC,POST,True
ภาคตะวันออกเฉียงเหนือ,พังทุย น้ำพอง ขอนแก่น 40140,"['LOC', 'LOC', 'LOC', 'POST']",พังทุย,น้ำพอง,ขอนแก่น,40140,LOC,LOC,LOC,POST,True
ภาคตะวันออกเฉียงเหนือ,กุดน้ำใส น้ำพอง ขอนแก่น 40310,"['O', 'LOC', 'LOC', 'POST']",กุดน้ำใส,น้ำพอง,ขอนแก่น,40310,O,LOC,LOC,POST,False
ภาคตะวันออกเฉียงเหนือ,โคกสูง อุบลรัตน์ ขอนแก่น 40250,"['LOC', 'LOC', 'LOC', 'POST']",โคกสูง,อุบลรัตน์,ขอนแก่น,40250,LOC,LOC,LOC,POST,True
ภาคตะวันออกเฉียงเหนือ,บ้านดง อุบลรัตน์ ขอนแก่น 40250,"['O', 'O', 'O', 'POST']",บ้านดง,อุบลรัตน์,ขอนแก่น,40250,O,O,O,POST,False
ภาคตะวันออกเฉียงเหนือ,เขื่อนอุบลรัตน์ อุบลรัตน์ ขอนแก่น 40250,"['O', 'O', 'O', 'POST']",เขื่อนอุบลรัตน์,อุบลรัตน์,ขอนแก่น,40250,O,O,O,POST,False
ภาคตะวันออกเฉียงเหนือ,นาคำ อุบลรัตน์ ขอนแก่น 40250,"['O', 'O', 'O', 'POST']",นาคำ,อุบลรัตน์,ขอนแก่น,40250,O,O,O,POST,False
ภาคตะวันออกเฉียงเหนือ,ศรีสุขสำราญ อุบลรัตน์ ขอนแก่น 40250,"['O', 'O', 'O', 'POST']",ศรีสุขสำราญ,อุบลรัตน์,ขอนแก่น,40250,O,O,O,POST,False
ภาคตะวันออกเฉียงเหนือ,ทุ่งโป่ง อุบลรัตน์ ขอนแก่น 40250,"['O', 'O', 'O', 'POST']",ทุ่งโป่ง,อุบลรัตน์,ขอนแก่น,40250,O,O,O,POST,False
ภาคตะวันออกเฉียงเหนือ,หนองโก กระนวน ขอนแก่น 40170,"['LOC', 'LOC', 'LOC', 'POST']",หนองโก,กระนวน,ขอนแก่น,40170,LOC,LOC,LOC,POST,True
ภาคตะวันออกเฉียงเหนือ,หนองกุงใหญ่ กระนวน ขอนแก่น 40170,"['LOC', 'LOC', 'LOC', 'POST']",หนองกุงใหญ่,กระนวน,ขอนแก่น,40170,LOC,LOC,LOC,POST,True
ภาคตะวันออกเฉียงเหนือ,ห้วยโจด กระนวน ขอนแก่น 40170,"['LOC', 'LOC', 'LOC', 'POST']",ห้วยโจด,กระนวน,ขอนแก่น,40170,LOC,LOC,LOC,POST,True
ภาคตะวันออกเฉียงเหนือ,ห้วยยาง กระนวน ขอนแก่น 40170,"['LOC', 'LOC', 'LOC', 'POST']",ห้วยยาง,กระนวน,ขอนแก่น,40170,LOC,LOC,LOC,POST,True
ภาคตะวันออกเฉียงเหนือ,บ้านฝาง กระนวน ขอนแก่น 40170,"['LOC', 'LOC', 'LOC', 'POST']",บ้านฝาง,กระนวน,ขอนแก่น,40170,LOC,LOC,LOC,POST,True
ภาคตะวันออกเฉียงเหนือ,ดูนสาด กระนวน ขอนแก่น 40170,"['O', 'LOC', 'LOC', 'POST']",ดูนสาด,กระนวน,ขอนแก่น,40170,O,LOC,LOC,POST,False
ภาคตะวันออกเฉียงเหนือ,หนองโน กระนวน ขอนแก่น 40170,"['LOC', 'LOC', 'LOC', 'POST']",หนองโน,กระนวน,ขอนแก่น,40170,LOC,LOC,LOC,POST,True
ภาคตะวันออกเฉียงเหนือ,น้ำอ้อม กระนวน ขอนแก่น 40170,"['LOC', 'LOC', 'LOC', 'POST']",น้ำอ้อม,กระนวน,ขอนแก่น,40170,LOC,LOC,LOC,POST,True
ภาคตะวันออกเฉียงเหนือ,หัวนาคำ กระนวน ขอนแก่น 40170,"['LOC', 'LOC', 'LOC', 'POST']",หัวนาคำ,กระนวน,ขอนแก่น,40170,LOC,LOC,LOC,POST,True
ภาคตะวันออกเฉียงเหนือ,บ้านไผ่ บ้านไผ่ ขอนแก่น 40110,"['O', 'O', 'O', 'POST']",บ้านไผ่,บ้านไผ่,ขอนแก่น,40110,O,O,O,POST,False
ภาคตะวันออกเฉียงเหนือ,ในเมือง บ้านไผ่ ขอนแก่น 40110,"['O', 'O', 'O', 'POST']",ในเมือง,บ้านไผ่,ขอนแก่น,40110,O,O,O,POST,False
ภาคตะวันออกเฉียงเหนือ,เมืองเพีย บ้านไผ่ ขอนแก่น 40110,"['O', 'O', 'O', 'POST']",เมืองเพีย,บ้านไผ่,ขอนแก่น,40110,O,O,O,POST,False
ภาคตะวันออกเฉียงเหนือ,บ้านลาน บ้านไผ่ ขอนแก่น 40110,"['O', 'O', 'O', 'POST']",บ้านลาน,บ้านไผ่,ขอนแก่น,40110,O,O,O,POST,False
ภาคตะวันออกเฉียงเหนือ,แคนเหนือ บ้านไผ่ ขอนแก่น 40110,"['O', 'O', 'O', 'POST']",แคนเหนือ,บ้านไผ่,ขอนแก่น,40110,O,O,O,POST,False
ภาคตะวันออกเฉียงเหนือ,ภูเหล็ก บ้านไผ่ ขอนแก่น 40110,"['O', 'O', 'O', 'POST']",ภูเหล็ก,บ้านไผ่,ขอนแก่น,40110,O,O,O,POST,False
ภาคตะวันออกเฉียงเหนือ,ป่าปอ บ้านไผ่ ขอนแก่น 40110,"['LOC', 'LOC', 'LOC', 'POST']",ป่าปอ,บ้านไผ่,ขอนแก่น,40110,LOC,LOC,LOC,POST,True
ภาคตะวันออกเฉียงเหนือ,หินตั้ง บ้านไผ่ ขอนแก่น 40110,"['O', 'O', 'O', 'POST']",หินตั้ง,บ้านไผ่,ขอนแก่น,40110,O,O,O,POST,False
ภาคตะวันออกเฉียงเหนือ,หนองน้ำใส บ้านไผ่ ขอนแก่น 40110,"['O', 'O', 'O', 'POST']",หนองน้ำใส,บ้านไผ่,ขอนแก่น,40110,O,O,O,POST,False
ภาคตะวันออกเฉียงเหนือ,หัวหนอง บ้านไผ่ ขอนแก่น 40110,"['O', 'O', 'O', 'POST']",หัวหนอง,บ้านไผ่,ขอนแก่น,40110,O,O,O,POST,False
ภาคตะวันออกเฉียงเหนือ,เปือยน้อย เปือยน้อย ขอนแก่น 40340,"['LOC', 'LOC', 'LOC', 'POST']",เปือยน้อย,เปือยน้อย,ขอนแก่น,40340,LOC,LOC,LOC,POST,True
ภาคตะวันออกเฉียงเหนือ,วังม่วง เปือยน้อย ขอนแก่น 40340,"['LOC', 'LOC', 'LOC', 'POST']",วังม่วง,เปือยน้อย,ขอนแก่น,40340,LOC,LOC,LOC,POST,True
ภาคตะวันออกเฉียงเหนือ,ขามป้อม เปือยน้อย ขอนแก่น 40340,"['LOC', 'LOC', 'LOC', 'POST']",ขามป้อม,เปือยน้อย,ขอนแก่น,40340,LOC,LOC,LOC,POST,True
ภาคตะวันออกเฉียงเหนือ,สระแก้ว เปือยน้อย ขอนแก่น 40340,"['LOC', 'LOC', 'LOC', 'POST']",สระแก้ว,เปือยน้อย,ขอนแก่น,40340,LOC,LOC,LOC,POST,True
ภาคตะวันออกเฉียงเหนือ,เมืองพล พล ขอนแก่น 40120,"['O', 'LOC', 'LOC', 'POST']",เมืองพล,พล,ขอนแก่น,40120,O,LOC,LOC,POST,False
ภาคตะวันออกเฉียงเหนือ,โจดหนองแก พล ขอนแก่น 40120,"['O', 'LOC', 'LOC', 'POST']",โจดหนองแก,พล,ขอนแก่น,40120,O,LOC,LOC,POST,False
ภาคตะวันออกเฉียงเหนือ,เก่างิ้ว พล ขอนแก่น 40120,"['LOC', 'LOC', 'LOC', 'POST']",เก่างิ้ว,พล,ขอนแก่น,40120,LOC,LOC,LOC,POST,True
ภาคตะวันออกเฉียงเหนือ,หนองมะเขือ พล ขอนแก่น 40120,"['O', 'LOC', 'LOC', 'POST']",หนองมะเขือ,พล,ขอนแก่น,40120,O,LOC,LOC,POST,False
ภาคตะวันออกเฉียงเหนือ,หนองแวงโสกพระ พล ขอนแก่น 40120,"['O', 'LOC', 'LOC', 'POST']",หนองแวงโสกพระ,พล,ขอนแก่น,40120,O,LOC,LOC,POST,False
ภาคตะวันออกเฉียงเหนือ,เพ็กใหญ่ พล ขอนแก่น 40120,"['O', 'LOC', 'LOC', 'POST']",เพ็กใหญ่,พล,ขอนแก่น,40120,O,LOC,LOC,POST,False
ภาคตะวันออกเฉียงเหนือ,โคกสง่า พล ขอนแก่น 40120,"['LOC', 'LOC', 'LOC', 'POST']",โคกสง่า,พล,ขอนแก่น,40120,LOC,LOC,LOC,POST,True
ภาคตะวันออกเฉียงเหนือ,หนองแวงนางเบ้า พล ขอนแก่น 40120,"['O', 'LOC', 'LOC', 'POST']",หนองแวงนางเบ้า,พล,ขอนแก่น,40120,O,LOC,LOC,POST,False
ภาคตะวันออกเฉียงเหนือ,ลอมคอม พล ขอนแก่น 40120,"['O', 'LOC', 'LOC', 'POST']",ลอมคอม,พล,ขอนแก่น,40120,O,LOC,LOC,POST,False
ภาคตะวันออกเฉียงเหนือ,โนนข่า พล ขอนแก่น 40120,"['LOC', 'LOC', 'LOC', 'POST']",โนนข่า,พล,ขอนแก่น,40120,LOC,LOC,LOC,POST,True
ภาคตะวันออกเฉียงเหนือ,โสกนกเต็น พล ขอนแก่น 40120,"['O', 'LOC', 'LOC', 'POST']",โสกนกเต็น,พล,ขอนแก่น,40120,O,LOC,LOC,POST,False
